account_id,user_id,event_name,event_ts_utc,event_month,feature_name,metadata_json
acct_001143,acct_001143_owner,signup,2024-05-24T17:01:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001144,acct_001144_owner,signup,2024-02-05T16:04:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001144,acct_001144_owner,first_invoice_created,2024-02-06T16:04:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001145,acct_001145_owner,signup,2024-03-20T12:17:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001145,acct_001145_owner,first_invoice_created,2024-03-25T12:17:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001145,acct_001145_owner,first_payment_received,2024-04-02T12:17:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001145,acct_001145_owner,app_integration_connected,2024-04-22T12:17:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001145,acct_001145_owner,feature_activated,2024-05-07T12:17:00+00:00,2024-05-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001145,acct_001145_owner,plan_upgrade,2024-05-07T12:17:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001146,acct_001146_owner,signup,2024-02-20T10:58:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001146,acct_001146_owner,first_invoice_created,2024-02-26T10:58:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001147,acct_001147_owner,signup,2024-06-06T12:50:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001147,acct_001147_owner,first_invoice_created,2024-06-16T12:50:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001147,acct_001147_owner,first_payment_received,2024-06-17T12:50:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001147,acct_001147_owner,app_integration_connected,2024-06-20T12:50:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001148,acct_001148_owner,signup,2024-03-17T08:21:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001148,acct_001148_owner,first_invoice_created,2024-03-26T08:21:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001149,acct_001149_owner,signup,2024-03-16T20:26:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001149,acct_001149_owner,first_invoice_created,2024-03-20T20:26:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001149,acct_001149_owner,first_payment_received,2024-03-27T20:26:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001149,acct_001149_owner,app_integration_connected,2024-04-12T20:26:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001149,acct_001149_owner,feature_activated,2024-04-15T20:26:00+00:00,2024-04-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001150,acct_001150_owner,signup,2024-08-24T18:10:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001150,acct_001150_owner,first_invoice_created,2024-09-01T18:10:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001150,acct_001150_owner,first_payment_received,2024-09-09T18:10:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001151,acct_001151_owner,signup,2024-01-21T12:48:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001151,acct_001151_owner,first_invoice_created,2024-01-23T12:48:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001151,acct_001151_owner,first_payment_received,2024-01-31T12:48:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001151,acct_001151_owner,app_integration_connected,2024-02-19T12:48:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001151,acct_001151_owner,feature_activated,2024-03-05T12:48:00+00:00,2024-03-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001151,acct_001151_owner,plan_upgrade,2024-03-13T12:48:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001152,acct_001152_owner,signup,2024-03-15T14:30:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001152,acct_001152_owner,first_invoice_created,2024-03-25T14:30:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001152,acct_001152_owner,first_payment_received,2024-03-27T14:30:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001152,acct_001152_owner,app_integration_connected,2024-04-16T14:30:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001153,acct_001153_owner,signup,2024-09-08T14:43:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001153,acct_001153_owner,first_invoice_created,2024-09-10T14:43:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001153,acct_001153_owner,first_payment_received,2024-09-16T14:43:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001153,acct_001153_owner,app_integration_connected,2024-10-04T14:43:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_001154,acct_001154_owner,signup,2024-05-05T16:55:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001154,acct_001154_owner,first_invoice_created,2024-05-12T16:55:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001154,acct_001154_owner,first_payment_received,2024-05-12T16:55:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001155,acct_001155_owner,signup,2024-05-15T14:43:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001155,acct_001155_owner,first_invoice_created,2024-05-23T14:43:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001156,acct_001156_owner,signup,2024-02-18T18:22:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001157,acct_001157_owner,signup,2024-06-09T12:51:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001157,acct_001157_owner,first_invoice_created,2024-06-13T12:51:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001157,acct_001157_owner,first_payment_received,2024-06-17T12:51:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001157,acct_001157_owner,app_integration_connected,2024-06-26T12:51:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001157,acct_001157_owner,feature_activated,2024-07-25T12:51:00+00:00,2024-07-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001158,acct_001158_owner,signup,2024-07-15T20:43:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001158,acct_001158_owner,first_invoice_created,2024-07-16T20:43:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001158,acct_001158_owner,first_payment_received,2024-07-16T20:43:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001158,acct_001158_owner,app_integration_connected,2024-07-23T20:43:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001159,acct_001159_owner,signup,2024-09-11T18:44:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001160,acct_001160_owner,signup,2024-09-01T18:00:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001161,acct_001161_owner,signup,2024-07-04T16:06:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001162,acct_001162_owner,signup,2024-04-24T12:16:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001162,acct_001162_owner,first_invoice_created,2024-04-26T12:16:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001162,acct_001162_owner,first_payment_received,2024-04-29T12:16:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001162,acct_001162_owner,app_integration_connected,2024-05-03T12:16:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001163,acct_001163_owner,signup,2024-01-20T09:03:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001163,acct_001163_owner,first_invoice_created,2024-01-23T09:03:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001163,acct_001163_owner,first_payment_received,2024-01-27T09:03:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001163,acct_001163_owner,app_integration_connected,2024-02-08T09:03:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001163,acct_001163_owner,plan_upgrade,2024-04-02T09:03:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001164,acct_001164_owner,signup,2024-02-03T17:08:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001165,acct_001165_owner,signup,2024-02-23T10:16:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001165,acct_001165_owner,first_invoice_created,2024-03-04T10:16:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001166,acct_001166_owner,signup,2024-02-21T15:59:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001167,acct_001167_owner,signup,2024-06-09T10:49:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001167,acct_001167_owner,first_invoice_created,2024-06-15T10:49:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001167,acct_001167_owner,first_payment_received,2024-06-18T10:49:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001167,acct_001167_owner,app_integration_connected,2024-06-24T10:49:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001167,acct_001167_owner,feature_activated,2024-07-09T10:49:00+00:00,2024-07-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001168,acct_001168_owner,signup,2024-01-13T14:21:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001168,acct_001168_owner,first_invoice_created,2024-01-22T14:21:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001168,acct_001168_owner,first_payment_received,2024-01-22T14:21:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001168,acct_001168_owner,app_integration_connected,2024-02-09T14:21:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001168,acct_001168_owner,feature_activated,2024-02-29T14:21:00+00:00,2024-02-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001168,acct_001168_owner,plan_upgrade,2024-03-29T14:21:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001169,acct_001169_owner,signup,2024-05-06T15:04:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001169,acct_001169_owner,first_invoice_created,2024-05-13T15:04:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001170,acct_001170_owner,signup,2024-07-06T18:31:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001170,acct_001170_owner,first_invoice_created,2024-07-10T18:31:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001170,acct_001170_owner,first_payment_received,2024-07-15T18:31:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001170,acct_001170_owner,app_integration_connected,2024-07-31T18:31:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001170,acct_001170_owner,feature_activated,2024-08-10T18:31:00+00:00,2024-08-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001171,acct_001171_owner,signup,2024-09-25T14:13:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001171,acct_001171_owner,first_invoice_created,2024-10-02T14:13:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_001171,acct_001171_owner,first_payment_received,2024-10-03T14:13:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_001172,acct_001172_owner,signup,2024-05-04T08:04:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001172,acct_001172_owner,first_invoice_created,2024-05-05T08:04:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001173,acct_001173_owner,signup,2024-08-01T15:09:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001173,acct_001173_owner,first_invoice_created,2024-08-07T15:09:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001173,acct_001173_owner,first_payment_received,2024-08-11T15:09:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001174,acct_001174_owner,signup,2024-07-09T10:44:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001174,acct_001174_owner,first_invoice_created,2024-07-18T10:44:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001174,acct_001174_owner,first_payment_received,2024-07-23T10:44:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001175,acct_001175_owner,signup,2024-01-17T19:49:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001175,acct_001175_owner,first_invoice_created,2024-01-18T19:49:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001175,acct_001175_owner,first_payment_received,2024-01-21T19:49:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001175,acct_001175_owner,app_integration_connected,2024-01-26T19:49:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001176,acct_001176_owner,signup,2024-07-13T19:49:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001176,acct_001176_owner,first_invoice_created,2024-07-20T19:49:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001176,acct_001176_owner,first_payment_received,2024-07-22T19:49:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001176,acct_001176_owner,app_integration_connected,2024-08-11T19:49:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001176,acct_001176_owner,feature_activated,2024-08-26T19:49:00+00:00,2024-08-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001177,acct_001177_owner,signup,2024-01-13T19:52:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001178,acct_001178_owner,signup,2024-09-12T13:43:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001178,acct_001178_owner,first_invoice_created,2024-09-13T13:43:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001178,acct_001178_owner,first_payment_received,2024-09-13T13:43:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001178,acct_001178_owner,app_integration_connected,2024-09-26T13:43:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001178,acct_001178_owner,feature_activated,2024-10-12T13:43:00+00:00,2024-10-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001179,acct_001179_owner,signup,2024-01-21T18:05:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001179,acct_001179_owner,first_invoice_created,2024-01-22T18:05:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001179,acct_001179_owner,first_payment_received,2024-01-23T18:05:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001179,acct_001179_owner,app_integration_connected,2024-01-29T18:05:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001179,acct_001179_owner,plan_upgrade,2024-02-17T18:05:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001180,acct_001180_owner,signup,2024-02-15T20:49:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001181,acct_001181_owner,signup,2024-03-18T08:24:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001182,acct_001182_owner,signup,2024-07-04T18:44:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001182,acct_001182_owner,first_invoice_created,2024-07-14T18:44:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001182,acct_001182_owner,first_payment_received,2024-07-19T18:44:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001183,acct_001183_owner,signup,2024-02-21T15:47:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001183,acct_001183_owner,first_invoice_created,2024-03-02T15:47:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001183,acct_001183_owner,first_payment_received,2024-03-09T15:47:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001183,acct_001183_owner,app_integration_connected,2024-03-24T15:47:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001183,acct_001183_owner,plan_upgrade,2024-06-17T15:47:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001184,acct_001184_owner,signup,2024-01-07T08:46:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001185,acct_001185_owner,signup,2024-07-03T20:34:00+00:00,2024-07-01,,"{""source"": ""simulation""}"
acct_001186,acct_001186_owner,signup,2024-09-15T08:02:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001187,acct_001187_owner,signup,2024-06-24T08:25:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001187,acct_001187_owner,first_invoice_created,2024-06-25T08:25:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001187,acct_001187_owner,first_payment_received,2024-06-27T08:25:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001187,acct_001187_owner,app_integration_connected,2024-06-29T08:25:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001187,acct_001187_owner,feature_activated,2024-07-08T08:25:00+00:00,2024-07-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001187,acct_001187_owner,plan_upgrade,2024-09-02T08:25:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001188,acct_001188_owner,signup,2024-09-15T18:55:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001188,acct_001188_owner,first_invoice_created,2024-09-24T18:55:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001188,acct_001188_owner,first_payment_received,2024-10-02T18:55:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_001188,acct_001188_owner,app_integration_connected,2024-10-10T18:55:00+00:00,2024-10-01,,"{""source"": ""simulation""}"
acct_001188,acct_001188_owner,feature_activated,2024-11-08T18:55:00+00:00,2024-11-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001189,acct_001189_owner,signup,2024-02-02T19:09:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001189,acct_001189_owner,first_invoice_created,2024-02-10T19:09:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001189,acct_001189_owner,first_payment_received,2024-02-18T19:09:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001189,acct_001189_owner,app_integration_connected,2024-03-06T19:09:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001190,acct_001190_owner,signup,2024-08-20T08:15:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001191,acct_001191_owner,signup,2024-03-21T08:57:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001191,acct_001191_owner,first_invoice_created,2024-03-29T08:57:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001191,acct_001191_owner,first_payment_received,2024-04-05T08:57:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001191,acct_001191_owner,app_integration_connected,2024-04-18T08:57:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001191,acct_001191_owner,feature_activated,2024-05-10T08:57:00+00:00,2024-05-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001192,acct_001192_owner,signup,2024-08-20T10:53:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001192,acct_001192_owner,first_invoice_created,2024-08-28T10:53:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001192,acct_001192_owner,first_payment_received,2024-08-31T10:53:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001193,acct_001193_owner,signup,2024-02-16T17:51:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001193,acct_001193_owner,first_invoice_created,2024-02-18T17:51:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001193,acct_001193_owner,first_payment_received,2024-02-19T17:51:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001193,acct_001193_owner,app_integration_connected,2024-02-20T17:51:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001193,acct_001193_owner,feature_activated,2024-02-22T17:51:00+00:00,2024-02-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001194,acct_001194_owner,signup,2024-04-14T13:51:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001194,acct_001194_owner,first_invoice_created,2024-04-20T13:51:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001194,acct_001194_owner,first_payment_received,2024-04-23T13:51:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001195,acct_001195_owner,signup,2024-02-22T17:34:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001196,acct_001196_owner,signup,2024-04-25T08:37:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001196,acct_001196_owner,first_invoice_created,2024-05-01T08:37:00+00:00,2024-05-01,,"{""source"": ""simulation""}"
acct_001197,acct_001197_owner,signup,2024-02-04T12:09:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001197,acct_001197_owner,first_invoice_created,2024-02-11T12:09:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001197,acct_001197_owner,first_payment_received,2024-02-13T12:09:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001198,acct_001198_owner,signup,2024-06-18T10:28:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001198,acct_001198_owner,first_invoice_created,2024-06-22T10:28:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001198,acct_001198_owner,first_payment_received,2024-06-23T10:28:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001199,acct_001199_owner,signup,2024-03-04T20:54:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001199,acct_001199_owner,first_invoice_created,2024-03-08T20:54:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001199,acct_001199_owner,first_payment_received,2024-03-14T20:54:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001199,acct_001199_owner,app_integration_connected,2024-03-19T20:54:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001199,acct_001199_owner,feature_activated,2024-03-24T20:54:00+00:00,2024-03-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001200,acct_001200_owner,signup,2024-01-16T09:00:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001200,acct_001200_owner,first_invoice_created,2024-01-25T09:00:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001200,acct_001200_owner,first_payment_received,2024-01-31T09:00:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001200,acct_001200_owner,app_integration_connected,2024-02-12T09:00:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001200,acct_001200_owner,feature_activated,2024-03-03T09:00:00+00:00,2024-03-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001201,acct_001201_owner,signup,2024-02-23T18:37:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001201,acct_001201_owner,first_invoice_created,2024-02-29T18:37:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001202,acct_001202_owner,signup,2024-08-23T10:13:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001202,acct_001202_owner,first_invoice_created,2024-08-28T10:13:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001202,acct_001202_owner,first_payment_received,2024-09-05T10:13:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001202,acct_001202_owner,app_integration_connected,2024-09-15T10:13:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001203,acct_001203_owner,signup,2024-09-15T14:15:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001203,acct_001203_owner,first_invoice_created,2024-09-23T14:15:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001203,acct_001203_owner,first_payment_received,2024-09-27T14:15:00+00:00,2024-09-01,,"{""source"": ""simulation""}"
acct_001204,acct_001204_owner,signup,2024-03-23T15:39:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001204,acct_001204_owner,first_invoice_created,2024-04-01T15:39:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001204,acct_001204_owner,first_payment_received,2024-04-06T15:39:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001204,acct_001204_owner,app_integration_connected,2024-04-18T15:39:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
acct_001204,acct_001204_owner,feature_activated,2024-04-24T15:39:00+00:00,2024-04-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001204,acct_001204_owner,plan_upgrade,2024-06-25T15:39:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001205,acct_001205_owner,signup,2024-06-14T08:35:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001205,acct_001205_owner,first_invoice_created,2024-06-16T08:35:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001205,acct_001205_owner,first_payment_received,2024-06-20T08:35:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001206,acct_001206_owner,signup,2024-02-17T09:39:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001206,acct_001206_owner,first_invoice_created,2024-02-19T09:39:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001206,acct_001206_owner,first_payment_received,2024-02-23T09:39:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001206,acct_001206_owner,app_integration_connected,2024-02-26T09:39:00+00:00,2024-02-01,,"{""source"": ""simulation""}"
acct_001206,acct_001206_owner,feature_activated,2024-03-21T09:39:00+00:00,2024-03-01,bank_feed_sync,"{""source"": ""simulation""}"
acct_001207,acct_001207_owner,signup,2024-08-25T18:42:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001207,acct_001207_owner,first_invoice_created,2024-08-28T18:42:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001207,acct_001207_owner,first_payment_received,2024-08-29T18:42:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001207,acct_001207_owner,app_integration_connected,2024-08-31T18:42:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001208,acct_001208_owner,signup,2024-01-07T09:50:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001208,acct_001208_owner,first_invoice_created,2024-01-17T09:50:00+00:00,2024-01-01,,"{""source"": ""simulation""}"
acct_001209,acct_001209_owner,signup,2024-08-06T10:42:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001209,acct_001209_owner,first_invoice_created,2024-08-07T10:42:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001209,acct_001209_owner,first_payment_received,2024-08-10T10:42:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001209,acct_001209_owner,app_integration_connected,2024-08-18T10:42:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001209,acct_001209_owner,plan_upgrade,2024-11-07T10:42:00+00:00,2024-11-01,,"{""source"": ""simulation""}"
acct_001210,acct_001210_owner,signup,2024-06-10T11:27:00+00:00,2024-06-01,,"{""source"": ""simulation""}"
acct_001211,acct_001211_owner,signup,2024-08-02T09:47:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001211,acct_001211_owner,first_invoice_created,2024-08-08T09:47:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001211,acct_001211_owner,first_payment_received,2024-08-13T09:47:00+00:00,2024-08-01,,"{""source"": ""simulation""}"
acct_001212,acct_001212_owner,signup,2024-03-01T15:32:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001212,acct_001212_owner,first_invoice_created,2024-03-06T15:32:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001212,acct_001212_owner,first_payment_received,2024-03-10T15:32:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001212,acct_001212_owner,app_integration_connected,2024-03-16T15:32:00+00:00,2024-03-01,,"{""source"": ""simulation""}"
acct_001212,acct_001212_owner,plan_upgrade,2024-04-23T15:32:00+00:00,2024-04-01,,"{""source"": ""simulation""}"
