account_id,month,mrr_start,mrr_end,plan_tier,status,feature_x_adopted_flag,is_new_customer,is_plan_upgrade,feature_adoption_lift_eligible,mrr_delta,bridge_component
acct_000972,2024-12-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000972,2025-01-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000972,2025-02-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000972,2025-03-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000972,2025-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000972,2025-05-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000972,2025-06-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000973,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-09-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-10-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-11-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2024-12-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2025-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2025-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2025-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2025-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2025-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000973,2025-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000974,2024-01-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000974,2024-02-01,49.0,64.0,starter,active,1,0,0,1,15.0,Feature Adoption Lift
acct_000974,2024-03-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000974,2024-04-01,64.0,99.0,growth,active,1,0,1,0,35.0,Plan Upgrade
acct_000974,2024-05-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2024-06-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2024-07-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2024-08-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2024-09-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2024-10-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2024-11-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2024-12-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2025-01-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2025-02-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2025-03-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2025-04-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2025-05-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000974,2025-06-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000975,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000975,2024-02-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000975,2024-03-01,49.0,64.0,starter,active,1,0,0,1,15.0,Feature Adoption Lift
acct_000975,2024-04-01,64.0,99.0,growth,active,1,0,1,0,35.0,Plan Upgrade
acct_000975,2024-05-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000975,2024-06-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000975,2024-07-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000975,2024-08-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000975,2024-09-01,99.0,0.0,free,churned,1,0,0,0,-99.0,Other/Residual
acct_000975,2024-10-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000975,2024-11-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000975,2024-12-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000975,2025-01-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000975,2025-02-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000975,2025-03-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000975,2025-04-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000975,2025-05-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000975,2025-06-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000976,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000976,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000976,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000976,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000976,2024-05-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000976,2024-06-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000976,2024-07-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000976,2024-08-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000976,2024-09-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000976,2024-10-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000976,2024-11-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000976,2024-12-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000976,2025-01-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000976,2025-02-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000976,2025-03-01,49.0,0.0,free,churned,0,0,0,0,-49.0,Other/Residual
acct_000976,2025-04-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000976,2025-05-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000976,2025-06-01,0.0,0.0,free,churned,0,0,0,0,0.0,Other/Residual
acct_000977,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000977,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000977,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000977,2024-04-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000977,2024-05-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2024-06-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2024-07-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2024-08-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2024-09-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2024-10-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2024-11-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2024-12-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2025-01-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2025-02-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2025-03-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2025-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2025-05-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000977,2025-06-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000978,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000978,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000978,2024-03-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000978,2024-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000978,2024-05-01,49.0,99.0,growth,active,0,0,1,0,50.0,Plan Upgrade
acct_000978,2024-06-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2024-07-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2024-08-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2024-09-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2024-10-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2024-11-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2024-12-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2025-01-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2025-02-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2025-03-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2025-04-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2025-05-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000978,2025-06-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000979,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000979,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000979,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000979,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000979,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000979,2024-06-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000979,2024-07-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000979,2024-08-01,49.0,99.0,growth,active,0,0,1,0,50.0,Plan Upgrade
acct_000979,2024-09-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000979,2024-10-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000979,2024-11-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000979,2024-12-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000979,2025-01-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000979,2025-02-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000979,2025-03-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000979,2025-04-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000979,2025-05-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000979,2025-06-01,99.0,99.0,growth,active,0,0,0,0,0.0,Other/Residual
acct_000980,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000980,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000980,2024-03-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000980,2024-04-01,49.0,64.0,starter,active,1,0,0,1,15.0,Feature Adoption Lift
acct_000980,2024-05-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000980,2024-06-01,64.0,99.0,growth,active,1,0,1,0,35.0,Plan Upgrade
acct_000980,2024-07-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2024-08-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2024-09-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2024-10-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2024-11-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2024-12-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2025-01-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2025-02-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2025-03-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2025-04-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2025-05-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000980,2025-06-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000981,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000981,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000981,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000981,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000981,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000981,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000981,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000981,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000981,2024-09-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000981,2024-10-01,49.0,64.0,starter,active,1,0,0,1,15.0,Feature Adoption Lift
acct_000981,2024-11-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000981,2024-12-01,64.0,49.0,starter,active,1,0,0,0,-15.0,Other/Residual
acct_000981,2025-01-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000981,2025-02-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000981,2025-03-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000981,2025-04-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000981,2025-05-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000981,2025-06-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000982,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-09-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-10-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-11-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2024-12-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2025-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2025-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2025-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2025-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2025-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000982,2025-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-09-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-10-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-11-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2024-12-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2025-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2025-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2025-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2025-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2025-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000983,2025-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-07-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-08-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-09-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-10-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-11-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2024-12-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2025-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2025-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2025-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2025-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2025-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000984,2025-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000985,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000985,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000985,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000985,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000985,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000985,2024-06-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000985,2024-07-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2024-08-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2024-09-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2024-10-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2024-11-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2024-12-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2025-01-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2025-02-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2025-03-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2025-04-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2025-05-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000985,2025-06-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000986,2024-01-01,0.0,64.0,starter,active,1,1,0,1,64.0,New Customers
acct_000986,2024-02-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000986,2024-03-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000986,2024-04-01,64.0,49.0,starter,active,1,0,0,0,-15.0,Other/Residual
acct_000986,2024-05-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000986,2024-06-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000986,2024-07-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000986,2024-08-01,49.0,0.0,free,churned,1,0,0,0,-49.0,Other/Residual
acct_000986,2024-09-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000986,2024-10-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000986,2024-11-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000986,2024-12-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000986,2025-01-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000986,2025-02-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000986,2025-03-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000986,2025-04-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000986,2025-05-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000986,2025-06-01,0.0,0.0,free,churned,1,0,0,0,0.0,Other/Residual
acct_000987,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000987,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000987,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000987,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000987,2024-05-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000987,2024-06-01,49.0,64.0,starter,active,1,0,0,1,15.0,Feature Adoption Lift
acct_000987,2024-07-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000987,2024-08-01,64.0,49.0,starter,active,1,0,0,0,-15.0,Other/Residual
acct_000987,2024-09-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000987,2024-10-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000987,2024-11-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000987,2024-12-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000987,2025-01-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000987,2025-02-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000987,2025-03-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000987,2025-04-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000987,2025-05-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000987,2025-06-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2024-01-01,0.0,49.0,starter,active,0,1,0,0,49.0,New Customers
acct_000988,2024-02-01,49.0,49.0,starter,active,0,0,0,0,0.0,Other/Residual
acct_000988,2024-03-01,49.0,64.0,starter,active,1,0,0,1,15.0,Feature Adoption Lift
acct_000988,2024-04-01,64.0,64.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2024-05-01,64.0,49.0,starter,active,1,0,0,0,-15.0,Other/Residual
acct_000988,2024-06-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2024-07-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2024-08-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2024-09-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2024-10-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2024-11-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2024-12-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2025-01-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2025-02-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2025-03-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2025-04-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2025-05-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000988,2025-06-01,49.0,49.0,starter,active,1,0,0,0,0.0,Other/Residual
acct_000989,2024-01-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000989,2024-02-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000989,2024-03-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000989,2024-04-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000989,2024-05-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000989,2024-06-01,0.0,0.0,free,prospect,0,0,0,0,0.0,Other/Residual
acct_000989,2024-07-01,0.0,99.0,growth,active,1,1,1,0,99.0,New Customers
acct_000989,2024-08-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000989,2024-09-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000989,2024-10-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
acct_000989,2024-11-01,99.0,99.0,growth,active,1,0,0,0,0.0,Other/Residual
